"sentence","left_image","right_image"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/6.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/7.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/8.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/9.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/10.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/11.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/11.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/11.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/11.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/11.png"
"LEFT(GREATER(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/6.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/7.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/8.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/9.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/10.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/11.png"
"LEFT(EXISTS(HIGH(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/6.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/7.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/8.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/9.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/10.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/0.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/1.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/2.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/3.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/4.png","../bp_images/p012/11.png"
"RIGHT(EXISTS(LOW(GET(FIGURES,HULL),ASPECTR))","../bp_images/p012/5.png","../bp_images/p012/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE))),EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/11.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/6.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/7.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/8.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/9.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/1.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/2.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/3.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/4.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/5.png","../bp_images/p013/10.png"
"LEFT(OR(EXISTS(HIGH(GET(CIRCLES,HORIZONTAL),SIZE))),EXISTS(HIGH(GET(QUADRILATERALS,VERTICAL),SIZE)))","../bp_images/p013/0.png","../bp_images/p013/11.png"
